Frequency (Hz),Trace 1 (V),Phase (deg),Trace 2 (V),Phase (deg)
4198.077525041736,3.389552942626073e-05,112.5268866423843,5.176841833496953e-05,71.48021710505151
4202.153328464107,6.199561668963861e-05,124.0654809322976,5.75596315451956e-05,83.1091740190234
4206.229131886478,6.85307500327323e-05,122.5498886350707,4.387038967357625e-05,83.954902493254
4210.304935308848,5.752855121428534e-05,107.9210054795274,1.76962392009172e-05,92.50541171195478
4214.380738731219,4.709150322405454e-05,77.23903000082193,7.551977441919318e-06,140.5320911346463
4218.45654215359,4.68474854916852e-05,58.2127800744248,3.500756968828784e-05,142.293646594501
4222.532345575961,4.231104685395103e-05,68.5882970096591,4.74646312922717e-05,144.335379979569
4226.608148998331,3.71453850115989e-05,103.7640143869115,3.808274483794119e-05,147.2159509079912
4230.683952420702,3.551873106135821e-05,145.7271938273117,2.317365248624802e-05,150.1264228452449
4234.759755843073,2.651094042222435e-05,165.8281617549061,7.736069775553592e-06,152.2564117017272
4238.835559265442,7.54850038052664e-06,140.1250554814355,8.696656667111363e-06,144.4607358234312
4242.911362687813,2.035947320200694e-05,169.5563829664474,1.206163305256102e-05,104.0208466873768
4246.987166110184,4.448934055213596e-05,171.8950470465604,3.049095885321649e-05,37.97846746669578
4251.062969532554,4.650292603010839e-05,7.073856882154854,5.17997023899315e-05,19.61326399681894
4255.138772954925,2.843311063695118e-05,15.54947244297674,5.763350355766443e-05,3.842601532380693
4259.214576377296,1.130734142973639e-05,40.86108196708226,5.352746316546368e-05,172.766611087124
4263.290379799667,1.663826357499813e-05,74.35856201791012,3.520373452390854e-05,160.5858496122277
4267.366183222037,1.57734993075634e-05,54.60381004873057,1.941908919747781e-05,110.4826780875689
4271.441986644408,4.605226993596098e-06,160.838512387413,2.356344541219477e-05,67.45943989664971
4275.517790066779,1.879227101681675e-05,45.32059566019366,2.814697010887549e-05,57.39857964358108
4279.593593489149,3.826918745664206e-05,44.48502044866905,3.04311656642383e-05,68.46349166732635
4283.669396911519,5.119642658188572e-05,49.16079785958926,2.311364584858597e-05,90.471874973769
4287.74520033389,5.769326262678933e-05,54.28484999984393,8.281295735200489e-06,146.5642970705106
4291.821003756261,6.533810852400969e-05,75.52628286622942,1.783251470306984e-05,55.69830242451265
4295.896807178631,7.403748339749819e-05,91.79208361405279,2.614237740394356e-05,64.00331142425388
4299.972610601002,6.393412035313218e-05,88.02088352555285,2.429613361447985e-05,73.91895054112408
4304.048414023373,5.30416913921582e-05,75.48933745240195,1.69834564088209e-05,95.57343098050468
4308.124217445743,4.25324498045554e-05,53.5328362058175,8.877770437549183e-06,81.3739624925371
4312.200020868114,4.334764779410162e-05,10.97854792377169,1.769254858007525e-05,24.45397635329761
4316.275824290485,3.743464511033669e-05,1.187123604385002,2.286353391167013e-05,9.105431672869871
4320.351627712856,2.036704482056167e-05,39.10071849936345,2.681449796342082e-05,160.1614982321751
4324.427431135226,2.174307873693486e-05,105.5416874047367,3.875823671549413e-05,134.3672339528619
4328.503234557596,3.987205150442908e-05,143.5634689992237,4.940094066125561e-05,103.5339992995252
4332.579037979967,4.895452448554149e-05,142.6699904835669,5.846421766115654e-05,78.56175601285717
4336.654841402337,3.278176383676131e-05,124.7991955832098,5.675128796980944e-05,59.38361316402406
4340.730644824708,1.498408239132955e-05,68.87449874193706,6.041490965424274e-05,30.46908566865684
4344.806448247079,1.719497783618452e-05,25.33171617808462,7.807828222223246e-05,7.296675547308971
4348.88225166945,1.441266039115468e-05,6.694694854745071,8.475972801679934e-05,177.3614855853817
4352.95805509182,1.31421728462538e-05,137.4422708444316,7.253373624101256e-05,176.5515466532212
4357.033858514191,1.541476700691655e-05,83.11509722261788,4.429867883633768e-05,5.022270540653789
4361.109661936562,1.501062782884141e-05,64.38852607297842,1.822381522400359e-05,75.17458190947788
4365.185465358932,8.557850656872712e-06,110.4747543800936,3.909927558756577e-05,131.2576521186668
4369.261268781303,3.249869093912132e-06,171.6282073200105,5.194634611696054e-05,142.9983673523279
4373.337072203673,8.898894355070757e-06,132.3791016158048,5.045380043161941e-05,154.6929346894556
4377.412875626043,1.184821696102314e-05,113.255961761251,3.838084126527415e-05,171.8412660372763
4381.488679048414,1.988198328629037e-05,76.80045404086093,3.202867389805158e-05,11.29455190263749
4385.564482470785,3.467295155080076e-05,69.45773594421219,3.659741981772603e-05,23.25897641674387
4389.640285893156,4.401494377240456e-05,67.52894219789214,5.02418591117119e-05,27.83555947156542
4393.716089315526,4.751088209328742e-05,66.83703570188493,6.369382016765963e-05,26.70620147812546
4397.791892737897,3.742423548219493e-05,62.61087641379979,6.720018291963325e-05,21.87502240052265
4401.867696160268,2.217410983278116e-05,173.4389822057298,6.21748948864993e-05,17.41117347867324
4405.943499582638,5.029738038262685e-05,130.0952703241028,4.94503258648002e-05,11.19750460447586
4410.019303005009,7.247039824543086e-05,121.9438067098682,3.377789141128407e-05,172.1517295892485
4414.09510642738,8.653011187055232e-05,121.2477557897105,2.744304225391487e-05,146.883700181313
4418.17090984975,6.848952961283419e-05,126.1523231498505,3.524152046277789e-05,129.0662381894505
4422.24671327212,3.495353400549653e-05,139.2425774971497,4.501402021032538e-05,114.1171254713513
4426.322516694491,2.117228010595641e-05,3.344686937779373,4.065342663306647e-05,91.65271360877419
4430.398320116862,2.825950374178779e-05,55.812964466198,3.442572213413771e-05,54.15178013128093
4434.474123539232,3.504771456884109e-05,79.70195797384375,3.728169395223613e-05,12.39162529230222
4438.549926961603,3.730773518126934e-05,88.02844514505134,5.435323923295196e-05,159.2930179691468
4442.625730383974,3.460821628253311e-05,95.47836393905642,6.548770868712455e-05,141.744379925339
4446.701533806345,2.48549939402206e-05,124.9237768965153,5.664987314995365e-05,126.6588797645208
4450.777337228715,1.852462892818666e-05,141.6712208580835,4.262982522302572e-05,115.5113378783944
4454.853140651086,1.123263951745066e-05,95.22520653984209,2.753922794138571e-05,100.5417697662917
4458.928944073456,1.782836971715818e-05,43.02944550506693,1.789966727943761e-05,56.6026519159662
4463.004747495826,3.621625223997415e-05,49.45696178344861,2.21986354794843e-05,171.2617315484709
4467.080550918197,5.3324993850338e-05,61.73360798505269,3.660880045410296e-05,138.1454854826684
4471.156354340568,4.940656738128851e-05,75.64871146787587,4.396731436346241e-05,125.8289384355643
4475.232157762939,4.443934734210634e-05,114.0700731219934,4.169012355500335e-05,123.4419605394322
4479.307961185309,6.182245601619242e-05,147.0106521815562,3.263019988232614e-05,106.9483086734279
4483.38376460768,7.626117642317318e-05,161.0586479110117,2.700627662852569e-05,66.28239017033282
4487.459568030051,7.880781637178599e-05,166.109415470598,2.723261267402899e-05,23.05674986841246
4491.535371452421,6.980373133473516e-05,165.3948318431558,3.955150374943257e-05,173.2655248239888
4495.611174874792,5.090498656265788e-05,158.6950912445689,4.220254163343569e-05,165.1663942306248
4499.686978297163,2.570059409193435e-05,140.8157745015218,2.913307010605801e-05,163.3444156432157
4503.762781719533,7.967632968331756e-06,69.33521019576966,2.104591642414249e-05,143.1378045833442
4507.838585141903,1.668717524087901e-05,36.48312424945717,1.722559267929789e-05,84.35068192073115
4511.914388564274,2.341738462425886e-05,25.52186849527047,2.739649697804548e-05,41.11532457174071
4515.990191986645,2.467348115342015e-05,151.0750063485677,3.83446692017739e-05,52.39866057958223
4520.065995409015,2.887343252616988e-05,119.2071917856732,4.6823838925416e-05,65.12102678703249
4524.141798831386,3.499097161946972e-05,119.327359125763,4.081255831726393e-05,66.81374460098533
4528.217602253757,4.649980373533284e-05,119.6258864838207,2.30282330521797e-05,72.47179906407267
4532.293405676127,4.357584448815925e-05,133.5360383688031,7.547988789616965e-06,118.6742484200789
4536.369209098498,5.006723010038626e-05,172.9792880479867,1.091218660832223e-05,15.52028402548686
4540.445012520869,6.314969931416522e-05,5.809370846844462,1.936852292216429e-05,17.79830503125847
4544.52081594324,5.262376371965887e-05,5.214714922792329,2.494288119545366e-05,5.954271390725121
4548.59661936561,2.814353377903244e-05,179.2329999452442,2.24526277207014e-05,162.6596002047725
4552.67242278798,1.020558173926028e-05,135.7194837152911,2.333693747768229e-05,108.382853418394
4556.748226210351,1.117104348645351e-05,73.25668545766099,3.87672911559333e-05,65.28532110081696
4560.824029632721,1.239946455913333e-05,73.08486996975019,5.500242994601359e-05,44.02421412051845
4564.899833055092,1.071683481982698e-05,152.8080397893561,6.03740954819272e-05,39.14167326468118
4568.975636477463,2.456180272821063e-05,178.0116751871517,4.705456368887939e-05,30.88084591668697
4573.051439899834,3.136360385192944e-05,157.6808738302746,2.738979382002795e-05,6.423126380658003
4577.127243322204,2.862227937340114e-05,151.062836486426,5.620085622659161e-06,154.7829736282173
4581.203046744575,2.131829785820759e-05,155.7604493158262,1.525031410375201e-05,21.24265559428447
4585.278850166946,2.778732055068532e-05,154.3353440710252,2.398143540332395e-05,20.8678689257136
4589.354653589316,3.242023151517815e-05,172.1512962910677,2.948287963109338e-05,7.104929103300029
4593.430457011686,3.141172551161502e-05,10.13098302304479,3.516222381972571e-05,2.900496200199994
4597.506260434057,3.114751983924118e-05,10.34512909567517,3.982946529890147e-05,5.770045789572137
4601.582063856428,3.403854949671403e-05,32.85523074219978,4.200546352891911e-05,6.053068580762603
4605.657867278798,4.183527096077259e-05,59.85733962054978,3.610093102263956e-05,7.187894056322921
4609.733670701169,4.279348074751417e-05,71.66363902337055,2.657802851788646e-05,179.861751331453
4613.80947412354,4.67842363944712e-05,81.48857915858737,1.899933294710334e-05,141.6630617800633
4617.88527754591,5.846096123812913e-05,92.64693585144519,1.892406958402137e-05,98.48145698602498
4621.961080968281,5.971316199736822e-05,96.89830409842652,2.342051950728945e-05,88.11803395146858
4626.036884390652,4.356017105786917e-05,92.32628580518852,3.049742205235011e-05,82.8580577921558
4630.112687813023,2.39975519984549e-05,95.54872204039383,2.795179146699308e-05,57.97409913707894
4634.188491235393,1.222045101992134e-05,152.5788815390117,2.087030839235433e-05,13.90099287165048
4638.264294657763,2.03948122904795e-05,48.14901923559817,2.146808232337221e-05,140.3314991146833
4642.340098080134,3.624153810855662e-05,50.21541565602998,3.35055917750577e-05,116.3135081271275
4646.415901502504,4.879804848661076e-05,32.85342845585115,4.018429798371743e-05,109.7015080952535
4650.491704924875,4.883852876636282e-05,25.29517806032634,3.737998195852232e-05,113.6668559403242
4654.567508347246,4.314499872933184e-05,18.58899767105529,3.250422416636076e-05,134.2643550377941
4658.643311769616,4.443752893350081e-05,15.92869307582396,2.735105747344521e-05,160.428174423612
4662.719115191987,4.301582981273842e-05,13.75931697977331,2.407251336029408e-05,178.249492228922
4666.794918614358,3.295084556972592e-05,11.44709158599855,1.263844050742004e-05,21.74964995073783
4670.870722036729,2.645317729156395e-05,38.41354109701384,1.932312031954631e-05,145.5199031880676
4674.946525459099,2.572129027114965e-05,54.40776950172701,3.360429013384861e-05,151.008225392532
4679.02232888147,1.970195032068296e-05,48.13491490743267,3.156315161088084e-05,135.4771803682428
4683.09813230384,1.508077150180937e-05,31.54550943843084,1.960394010155827e-05,134.5323642032247
4687.17393572621,1.137593698872968e-05,170.6967921638225,6.034873738943881e-06,31.10957812150852
4691.249739148581,9.184469141593062e-06,14.38330523885463,2.125611534443165e-05,6.208116363009099
4695.325542570952,1.351224615165507e-05,47.65673514183431,2.166569053242524e-05,140.7202409979467
4699.401345993323,1.647470380360478e-05,53.13710632770361,2.882239572470936e-05,101.3655966685557
4703.477149415693,2.991251372629731e-05,61.77724719118174,2.509940601923341e-05,71.75786197477549
4707.552952838064,3.962712897531763e-05,46.68143558185312,2.496845994043642e-05,61.69909511159207
4711.628756260435,4.587341799744531e-05,32.56679978951677,1.941967174983854e-05,93.94446160113702
4715.704559682805,5.179141518415435e-05,43.22961770064235,2.013062754723636e-05,130.4582767829301
4719.780363105176,5.395494347311888e-05,57.93248514671105,2.999481017562772e-05,120.353571558655
4723.856166527547,4.663541955485961e-05,63.11771259023769,5.076545222909182e-05,108.9790465656224
4727.931969949917,3.180844356253413e-05,61.1703722799502,7.131482533344776e-05,106.5870209757437
4732.007773372287,2.172404854301274e-05,61.337913306523,8.321582495035164e-05,104.5714881998249
4736.083576794658,1.884196229310442e-05,46.12929809666085,8.333999806361397e-05,101.1893527443003
4740.159380217029,1.793281064240855e-05,28.61012128363583,7.018389307341603e-05,95.8643546231196
4744.235183639399,1.613388709868721e-05,67.60712096055327,5.462067803178456e-05,83.23715666739089
4748.31098706177,2.211974556114888e-05,106.9332252317058,5.442234196367131e-05,65.43149699355871
4752.386790484141,1.873913386376749e-05,126.7951773604204,5.918952851661722e-05,55.26287381863059
4756.462593906512,1.016827527128294e-05,161.3418923266939,5.252200032557758e-05,49.89714858028898
4760.538397328882,7.091584787142165e-06,35.7431589568452,4.06332872479026e-05,47.06973411596538
4764.614200751253,7.153494586693589e-06,70.75640456497331,2.300495811148119e-05,34.5098768461818
4768.690004173623,3.416448253787423e-06,23.16245043552959,1.412759100457692e-05,143.4670591684047
4772.765807595993,1.949335364202156e-05,133.2185795257404,1.451936253731389e-05,94.43930560453884
4776.841611018364,3.114384436664595e-05,137.1166958753932,1.798433559725754e-05,30.2096112448647
4780.917414440735,2.647691374073058e-05,152.6388869526216,2.758884777398016e-05,175.0053560790541
4784.993217863105,1.584737938736454e-05,11.99428363911445,4.417856620009816e-05,149.6833815610361
4789.069021285476,2.004041148140917e-05,103.8916708351052,5.469823804595006e-05,143.6608735186858
4793.144824707847,4.325397943116396e-05,116.3996757163333,4.481203216877839e-05,141.4556449382425
4797.220628130218,5.569637481637532e-05,111.9424813186607,2.970117497592196e-05,123.6982105823438
4801.296431552588,5.907875293300911e-05,118.4677507021765,2.193380250616129e-05,59.07231002986833
4805.372234974959,5.867598147202982e-05,119.8727652462202,4.076006117722834e-05,4.021624522973932
4809.44803839733,4.984587099251441e-05,112.9523147827242,5.127041842595085e-05,172.4438122960771
4813.5238418197,4.290027528212277e-05,125.5061634517098,3.732550830620502e-05,168.9602988877189
4817.59964524207,4.589551040069798e-05,143.8024359959434,1.722781545966563e-05,161.5777359377933
4821.675448664441,4.545115080312617e-05,144.2570049010223,2.427535901247407e-06,99.79483991952722
4825.751252086812,4.875630695415792e-05,137.1651779703416,1.689665656529393e-05,152.6072715576243
4829.827055509182,6.152529528675268e-05,140.1397623549715,1.721711381149439e-05,158.3318268673594
4833.902858931553,7.103482416094287e-05,149.7923315803233,4.002664841677688e-06,141.7507604180683
4837.978662353924,6.155463176643488e-05,157.2743009865784,6.131193634577053e-06,95.7217124868595
4842.054465776294,3.957367339843099e-05,174.9567688036175,1.079875403127874e-05,68.73488847585591
4846.130269198665,2.775601222531863e-05,32.38789144846422,8.427150599870078e-06,34.11719360933974
4850.206072621036,1.658201311506321e-05,66.12679615121705,2.38356499841649e-05,4.183067999653744
4854.281876043407,1.880009343739886e-05,115.0113073808666,4.263813522347033e-05,9.258069643744632
4858.357679465777,2.733400979403535e-05,111.0471386142836,4.326386762100877e-05,28.07708332730646
4862.433482888147,1.500638021580845e-05,112.7099507606803,4.439447229656656e-05,54.44206980941966
4866.509286310518,1.72743999717441e-05,1.785528752739757,4.612544459464017e-05,78.65141779316485
4870.585089732888,4.100669163544701e-05,171.0526408538483,4.677544010079225e-05,109.5157590684601
4874.660893155259,5.679083504094141e-05,170.2959109901933,4.667791527472206e-05,129.594500792393
4878.73669657763,5.671483822179005e-05,178.0071049199822,3.2183832892671e-05,129.3605639473416
4882.812500000001,5.35894673634731e-05,177.9951448713097,1.992905998871146e-05,96.46231333558548
4886.888303422371,4.802401022830082e-05,179.1111403127238,3.061237744140507e-05,80.5556804648137
4890.964106844742,3.985992020253024e-05,15.42378474538356,4.309488564641005e-05,74.46996456423305
4895.039910267113,4.06144531052813e-05,34.4763832745678,4.598771448453267e-05,65.78733193913355
4899.115713689483,3.529216992693562e-05,48.19336244346453,4.45628508153097e-05,73.97574096550794
4903.191517111853,2.221934334465673e-05,75.36480159649719,4.687128815598005e-05,84.27866760120061
4907.267320534224,2.361562876405852e-05,121.808091231764,4.185021714465123e-05,76.62542274455656
4911.343123956595,3.155031996363384e-05,135.4904779403631,3.511678458813865e-05,55.40772693598074
4915.418927378965,2.457081323320666e-05,133.6581167452266,3.629277822858307e-05,34.39947725785775
4919.494730801336,9.582399130016853e-06,105.3448766015155,4.223219790884687e-05,14.33751324707043
4923.570534223707,1.066894233356123e-05,40.74294416049033,4.285559434098927e-05,3.755265605926588
4927.646337646077,6.76202216941887e-06,22.06635000618421,2.557695551019984e-05,1.203610030221708
4931.722141068448,6.959139191269522e-06,38.63720630272509,1.719266092879957e-06,54.71706516204627
4935.797944490819,2.560239990777964e-05,178.8128226809187,2.229229274565785e-05,179.726880405007
4939.873747913189,4.62560900905653e-05,176.6358179372442,3.143865335077168e-05,171.3023341755769
4943.94955133556,5.286753580018338e-05,4.426740597959459,3.322523548875718e-05,148.95308858353
4948.02535475793,4.389066098589617e-05,12.5167572084237,3.876688896018567e-05,116.2084796807425
4952.101158180301,2.935211637923023e-05,23.80695731843123,3.884835011000906e-05,92.76358505370384
4956.176961602671,2.109320553540687e-05,29.25919935842596,3.331033484826757e-05,60.96755143743231
4960.252765025042,1.786269626404359e-05,19.44344318606796,3.848486086602545e-05,22.39020977917462
4964.328568447413,1.925763868603159e-05,173.5738671587317,4.907583447788759e-05,179.8085684173845
4968.404371869783,2.311599107129539e-05,151.7418259204948,5.87443183748534e-05,169.5649576612695
4972.480175292154,1.545910235347089e-05,114.4183029284162,6.237436366689121e-05,169.6169163753819
4976.555978714525,3.00633188587232e-05,24.94878317787699,6.406860442013242e-05,178.1556321128025
4980.631782136896,5.817095559851068e-05,6.633532819957751,6.640623159686362e-05,2.898574692605362
4984.707585559266,6.614534290228117e-05,175.4326712784313,5.764928509588628e-05,3.770293849326246
4988.783388981637,5.564884625564577e-05,157.2883768656093,4.348432695251813e-05,6.297310025794423
4992.859192404007,4.334242155623921e-05,121.0197149818825,2.13299141212148e-05,3.045587002789722
4996.934995826377,3.561729742195313e-05,87.62857183613038,9.902493990799407e-06,17.08820376095305
5001.010799248748,2.229295238548234e-05,56.65879294916486,2.097787337064916e-05,178.856846301424
5005.086602671119,8.232508923407211e-06,24.05552111243438,1.692801277944491e-05,133.4346331919047
5009.16240609349,1.450845362242325e-05,64.62722305392975,3.60792647787673e-05,98.99898840292589
5013.23820951586,2.717816024929452e-05,47.61829136187161,4.955861508934566e-05,94.48341847204999
5017.314012938231,2.897841970630021e-05,12.59374499515195,3.178626549377059e-05,96.29060684535116
5021.389816360602,2.668495841930884e-05,163.1921980308965,8.968642142397642e-06,12.80331358776046
5025.465619782972,1.683032297876446e-05,130.5428459085704,4.523870564848581e-05,76.14959468064768
5029.541423205343,1.777358656745567e-05,67.65055423097198,7.788251817289677e-05,86.31046959157186
5033.617226627714,3.353175261858435e-05,40.7974739356228,6.934081163292334e-05,89.05579821806977
5037.693030050084,4.37124221381561e-05,37.88785652408523,3.640084701124501e-05,90.66471848368907
5041.768833472454,4.00140889921605e-05,42.1444021032936,1.229336744066284e-05,81.66996672634052
5045.844636894825,3.687522389118118e-05,63.14022718421398,2.783667231548895e-06,157.7714073649943
5049.920440317196,4.48239834224938e-05,82.46470323897228,1.052492666256924e-05,127.9491991915597
5053.996243739566,4.260142666864208e-05,85.3828269626115,4.51888931930811e-05,111.0538267451812
5058.072047161937,4.118241751768648e-05,79.67890367311162,6.947804531739039e-05,111.2314456128368
5062.147850584308,4.323993776961835e-05,77.41076137492536,7.029234631533834e-05,119.0606705204486
5066.223654006678,3.001422512537555e-05,76.59013400069227,5.926061488552406e-05,130.4176887424275
5070.299457429049,1.283696404485659e-05,84.64584544504974,4.195873294749768e-05,144.8745813359758
5074.37526085142,1.222657976984949e-05,178.6464464566795,2.807755595740453e-05,168.5034913695451
5078.451064273791,1.91625330760844e-05,27.24586275646805,2.176482835976985e-05,20.69398957986845
5082.52686769616,1.421551288146478e-05,56.52116442246251,1.208369733412773e-05,55.05682324501278
5086.602671118531,1.326699457500762e-05,58.11573810367852,4.961364844447353e-06,92.17319191344851
5090.678474540902,1.265726065021336e-05,33.02786407163665,4.036993204120978e-06,134.2603550287939
5094.754277963272,3.492689528339958e-06,17.26855425301898,1.058297973990269e-05,176.6389890004661
5098.830081385643,2.667562140508302e-06,3.797550153903555,9.879723760216327e-06,30.04457298403716
5102.905884808014,5.014246276748463e-06,85.05161718023275,1.068134374609529e-05,79.59924324656613
5106.981688230385,1.239810380997934e-05,86.03838849808309,8.713148425339095e-06,95.79395613322572
5111.057491652755,2.947801670246826e-05,86.77694496322434,1.010647194145153e-05,142.8907936997885
5115.133295075126,5.295822771662278e-05,84.53558263762906,1.277053116974758e-05,153.1678292742464
5119.209098497497,5.739308391712019e-05,87.62530137625096,1.251015633701727e-05,13.33803803961321
5123.284901919867,3.935039203303985e-05,96.09385649268627,2.330312918716976e-05,43.81466626090704
5127.360705342237,1.886187936281135e-05,136.3780944394069,3.304891528962334e-05,56.68805457738412
5131.436508764608,2.07770076144648e-05,13.62474790369155,3.719860671451349e-05,60.80836549832075
5135.512312186979,1.383700771887135e-05,67.74652536719992,3.528341015307311e-05,62.54493635806868
5139.588115609349,2.914710965095345e-05,157.872986616672,3.191145748861755e-05,79.05668017691903
5143.66391903172,4.994623233635928e-05,8.616122274729936,2.836783377666149e-05,106.2508637491769
5147.739722454091,6.027509789025501e-05,20.13786472198652,2.328506197044389e-05,131.2466993936937
5151.815525876461,6.26779374794467e-05,16.92648906405637,1.721060723335174e-05,154.9269132100086
5155.891329298832,6.022482069826667e-05,20.32675657106251,1.618849458361577e-05,14.65659559001227
5159.967132721203,5.078087003116054e-05,34.58184046423965,2.499049820739024e-05,47.40987533872329
5164.042936143574,4.385299452341438e-05,50.91343224846767,3.0599437253759e-05,63.96272305523983
5168.118739565944,4.287688934855161e-05,66.34147396231194,2.173743623233836e-05,84.95877356082948
5172.194542988314,4.312615147560514e-05,80.38019024597739,2.08295772242333e-05,138.7348570519743
5176.270346410685,4.332945276306788e-05,90.09452668322493,3.372634152518075e-05,160.7529210723029
5180.346149833055,4.290037459744192e-05,91.60091144630259,3.675479205218418e-05,165.3448439760844
5184.421953255426,3.840280604404508e-05,79.55973177488906,2.830924419060772e-05,164.4823137332733
5188.497756677797,3.043010030006595e-05,65.08823721831979,1.150230453612411e-05,156.2036972523387
5192.573560100167,2.291832014948938e-05,71.42621628413991,7.348021822780188e-06,7.772292398983262
5196.649363522538,2.585309645607012e-05,95.36290791330806,1.718444537179528e-05,165.8352091208782
5200.725166944909,3.290811420589742e-05,109.0987442740049,1.750341641007502e-05,171.5982981630499
5204.80097036728,4.324533411170927e-05,108.2266575105277,1.259524691947826e-05,167.3434758002527
5208.87677378965,6.178986193891374e-05,99.9359726969323,5.826776563120892e-06,147.3517573602719
5212.952577212021,6.184870529649119e-05,104.857473923049,1.536153879327783e-05,117.804906762564
5217.028380634391,3.368326838751219e-05,120.1149655157081,3.435756721083005e-05,127.2251611645305
5221.104184056761,3.518437716398211e-06,48.41007341368251,4.442306652110537e-05,126.7455169385037
5225.179987479132,3.426834424254606e-05,108.2649288737234,5.181182125231058e-05,118.6642551878503
5229.255790901503,5.55743047005658e-05,117.1930318076018,4.557704038874e-05,111.2203971851445
5233.331594323874,5.697036838032283e-05,134.0360496671239,2.578407347740044e-05,97.59031179625593
5237.407397746244,4.128340629227022e-05,147.2984896971909,5.168115112963331e-06,63.77144515245244
5241.483201168615,1.044654557824731e-05,159.8660283539341,1.198649711717805e-05,93.73996776666191
5245.559004590986,1.030408404452768e-05,155.3768560002167,2.396829672826937e-05,96.30573674309038
5249.634808013356,1.153127970353135e-05,175.8060618370984,3.071106526901376e-05,98.58231592648394
5253.710611435727,1.307667702259712e-05,155.1725812165948,3.270751948584409e-05,102.3451636445107
5257.786414858097,1.749891354946194e-05,127.0034722329565,3.619980797597144e-05,109.0931826720881
5261.862218280468,1.187436630023026e-05,114.87194910233,4.210720669165388e-05,120.1509254740399
5265.938021702838,7.654417996250045e-06,100.0132266430127,5.076753756114718e-05,128.931001933908
5270.013825125209,3.604240398135614e-06,152.3871551761883,5.648773109096467e-05,123.9164933124261
5274.08962854758,2.270054861977224e-05,75.82766693753078,5.283145262176104e-05,120.8549164155664
5278.16543196995,4.114878723296375e-05,89.30532585797594,3.812442810606323e-05,136.3077411018353
5282.241235392321,4.514876312822433e-05,95.30568849927589,2.594525301666481e-05,171.8755154358467
5286.317038814692,5.243963004751812e-05,95.44701444232236,2.659034632113315e-05,35.65041231806698
5290.392842237063,4.984891400000323e-05,103.2734296362656,3.387246373596361e-05,60.3161806113024
5294.468645659433,3.224758725074511e-05,129.0786674973178,2.75367923187179e-05,71.82684502591025
5298.544449081804,2.331963676327657e-05,163.44164237942,1.641627410687956e-05,90.47666002068543
5302.620252504174,1.980489699094513e-05,176.5994845848826,1.70107316644489e-05,85.4186474316986
5306.696055926544,1.424797802900737e-05,167.5981886308528,2.323918650895483e-05,52.50460957962461
5310.771859348915,1.131181739243184e-05,113.837879674061,2.587610222827535e-05,30.87664883131261
5314.847662771286,1.782270926198793e-05,79.68319757064106,1.997814594942992e-05,6.670497669638816
5318.923466193656,1.789243567891284e-05,58.61831466391813,1.735010724795609e-05,131.7149764627415
5322.999269616027,1.699181479141888e-05,6.248313054885114,2.813042075037309e-05,83.47780634093837
5327.075073038398,3.345645748993552e-05,167.1137512770328,3.028215461086159e-05,72.51151547335964
5331.150876460769,5.656724988417686e-05,177.9415561497024,1.382474742924751e-05,71.52643886652653
5335.226679883139,7.596295842845775e-05,4.544475151106227,6.103996159634437e-07,137.532582617396
5339.30248330551,8.328405452432272e-05,4.922368578706939,1.115289955503958e-05,21.63499641042614
5343.378286727881,7.889946168280192e-05,6.218404870193877,2.425743353293418e-05,168.6795210393162
5347.454090150251,5.709778433592408e-05,6.245800441004915,3.417822177330856e-05,142.9544864181106
5351.529893572621,2.290674529080053e-05,176.518232303605,4.18188831155537e-05,134.29644205798
5355.605696994992,7.278928394067738e-06,148.0918414073909,3.531439354450436e-05,126.646279372111
5359.681500417363,1.556227563007279e-05,144.0234001947772,1.882378778307047e-05,78.78102884996345
5363.757303839733,3.287078450817423e-05,143.6035419741367,3.40614163342294e-05,17.01960784546947
5367.833107262104,5.033086316473987e-05,147.2851429294034,4.351600470885835e-05,8.946818865083538
5371.908910684475,5.836163829693998e-05,142.5682078490866,3.189394035502212e-05,18.37453225035175
5375.984714106845,5.508531175304361e-05,140.2324621315616,2.113600742263375e-05,70.42795040389882
5380.060517529216,3.547374966391691e-05,143.232664721053,3.187087756051437e-05,132.3974051377566
5384.136320951587,9.867023850182689e-06,24.59011093107573,0.0006611297138917862,154.7044173857108
5388.212124373958,5.986704371878706e-05,137.7392214211041,0.007754947659628184,155.1030691139927
5392.287927796327,0.0001429072745737854,120.8613447335871,0.02322174037109126,155.276311445561
5396.363731218698,0.0001997018259537424,120.276018165204,0.03265538793457932,155.3797531922806
5400.439534641069,0.0001975426232484566,121.5569588723799,0.03341218156910199,155.4616751261821
5404.515338063439,0.0001651920514545181,121.9391019332195,0.03169203705028417,155.5439720932803
5408.59114148581,9.956648206098948e-05,132.092288918618,0.01982586523167239,155.6060643989054
5412.666944908181,4.641672851274459e-05,171.2428807941006,0.00534460346527142,155.4996616703585
5416.742748330552,3.90604796834193e-05,10.22817117563014,0.0003115680863486721,153.1772301260649
5420.818551752922,4.434046333541828e-05,161.1685292141492,1.173495587138684e-05,14.55807307342619
5424.894355175293,4.946214054705722e-05,140.9473770463017,2.140815863681143e-05,69.66518775262725
5428.970158597664,4.261145919913939e-05,140.3596318644836,2.878903102222387e-05,92.06395530763294
5433.045962020034,3.428971941573833e-05,158.2733526108157,3.261335840878816e-05,110.1534048953888
